"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.45,4.92050675511632
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.5,5.18160856290344
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.55,5.65597587706222
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.6,5.94051579338815
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.65,6.10147940104688
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.7,6.86400578556588
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.75,13.0218493334618
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.8,13.9657901198343
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.85,14.4074843580706
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.9,14.7485223981341
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.95,16.5196918030129
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.975,17.8857523438197
"2020-07-15","8 wk ahead inc death","2020-09-12","09","quantile",0.99,18.7302377296742
"2020-07-15","8 wk ahead inc death","2020-09-12","09","point",NA,6.79260757808815
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.01,4383.77725305862
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.025,4388.8014039512
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.05,4394.96702129371
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.1,4402.82442751619
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.15,4415.46337139292
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.2,4424.79411161139
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.25,4428.74943753902
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.3,4430.80845555794
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.35,4433.51526271417
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.4,4436.58692771981
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.45,4453.3763885033
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.5,4463.09643301523
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.55,4467.59680260057
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.6,4471.65881523077
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.65,4476.00648794736
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.7,4482.53953469187
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.75,4528.26425299533
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.8,4535.4782670511
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.85,4542.66115652369
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.9,4548.49580002301
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.95,4558.62404120789
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.975,4564.17340821873
"2020-07-15","8 wk ahead cum death","2020-09-12","09","quantile",0.99,4570.36483528947
"2020-07-15","8 wk ahead cum death","2020-09-12","09","point",NA,4469.14435988279
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.01,0.901093183506037
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.025,0.946781645547226
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.05,1.16827602878773
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.1,1.46335543482367
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.15,1.80306215326394
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.2,1.84017278231243
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.25,1.85929082795375
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.3,1.96421053960541
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.35,2.07812944494611
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.4,2.59184430307457
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.45,4.21715797437858
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.5,4.44400463880687
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.55,4.87815026303421
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.6,5.02331587140174
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.65,5.19366665258542
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.7,5.99785570992393
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.75,11.6450525628206
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.8,12.6882245520195
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.85,13.047871537447
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.9,13.431293071864
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.95,14.8069796339982
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.975,16.8601086621398
"2020-07-15","9 wk ahead inc death","2020-09-19","09","quantile",0.99,17.6827804803798
"2020-07-15","9 wk ahead inc death","2020-09-19","09","point",NA,6.05212942750735
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.01,4384.67834624213
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.025,4389.74818559675
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.05,4396.1352973225
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.1,4404.28778295101
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.15,4417.26643354619
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.2,4426.6342843937
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.25,4430.60872836697
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.3,4432.77266609754
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.35,4435.59339215912
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.4,4439.17877202288
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.45,4457.59354647768
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.5,4467.54043765403
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.55,4472.4749528636
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.6,4476.68213110217
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.65,4481.20015459995
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.7,4488.53739040179
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.75,4539.90930555815
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.8,4548.16649160312
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.85,4555.70902806113
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.9,4561.92709309488
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.95,4573.43102084189
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.975,4581.03351688087
"2020-07-15","9 wk ahead cum death","2020-09-19","09","quantile",0.99,4588.04761576985
"2020-07-15","9 wk ahead cum death","2020-09-19","09","point",NA,4475.1964893103
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.01,0.882789439492582
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.025,0.920360705084235
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.05,1.08628031971319
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.1,1.35474806519652
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.15,1.56307570926165
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.2,1.60522117997852
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.25,1.65391477758292
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.3,1.7022531241236
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.35,1.79374500498455
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.4,2.3019684906392
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.45,3.57685137921168
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.5,3.80605170850396
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.55,4.23842805141818
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.6,4.37419504558994
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.65,4.48004102301015
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.7,5.30719794223875
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.75,10.4426128178748
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.8,11.5463805680943
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.85,12.0813234426798
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.9,12.3343383582304
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.95,13.1278515148109
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.975,15.3498156009507
"2020-07-15","10 wk ahead inc death","2020-09-26","09","quantile",0.99,16.5293566907478
"2020-07-15","10 wk ahead inc death","2020-09-26","09","point",NA,5.47351805539133
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.01,4385.56113568162
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.025,4390.66854630183
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.05,4397.22157764221
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.1,4405.64253101621
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.15,4418.82950925545
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.2,4428.23950557368
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.25,4432.26264314456
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.3,4434.47491922167
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.35,4437.3871371641
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.4,4441.48074051352
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.45,4461.17039785689
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.5,4471.34648936254
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.55,4476.71338091502
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.6,4481.05632614776
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.65,4485.68019562296
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.7,4493.84458834403
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.75,4550.35191837602
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.8,4559.71287217122
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.85,4567.79035150381
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.9,4574.26143145311
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.95,4586.5588723567
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.975,4596.38333248182
"2020-07-15","10 wk ahead cum death","2020-09-26","09","quantile",0.99,4604.5769724606
"2020-07-15","10 wk ahead cum death","2020-09-26","09","point",NA,4480.67000736569
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.01,0.860733314429779
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.025,0.912937892126019
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.05,1.03931509436837
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.1,1.30481397153047
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.15,1.39976723492441
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.2,1.47011932858396
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.25,1.52314001419469
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.3,1.57233851721272
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.35,1.66061236101652
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.4,2.07201224139187
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.45,3.10277181856379
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.5,3.28669132173291
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.55,3.647360380204
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.6,3.87065269386211
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.65,4.12119256221388
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.7,4.96329819734383
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.75,9.46826673336852
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.8,10.6252318546347
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.85,11.339227192083
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.9,11.6987286203776
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.95,12.3138382839883
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.975,13.8561613059456
"2020-07-15","11 wk ahead inc death","2020-10-03","09","quantile",0.99,15.3909669138456
"2020-07-15","11 wk ahead inc death","2020-10-03","09","point",NA,5.04162716869912
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.01,4386.42186899605
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.025,4391.58148419396
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.05,4398.26089273658
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.1,4406.94734498774
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.15,4420.22927649037
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.2,4429.70962490227
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.25,4433.78578315875
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.3,4436.04725773888
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.35,4439.04774952512
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.4,4443.55275275491
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.45,4464.27316967545
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.5,4474.63318068427
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.55,4480.36074129523
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.6,4484.92697884163
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.65,4489.80138818517
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.7,4498.80788654137
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.75,4559.82018510939
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.8,4570.33810402585
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.85,4579.1295786959
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.9,4585.96016007348
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.95,4598.87271064069
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.975,4610.23949378776
"2020-07-15","11 wk ahead cum death","2020-10-03","09","quantile",0.99,4619.96793937445
"2020-07-15","11 wk ahead cum death","2020-10-03","09","point",NA,4485.71163453439
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.01,0.847200327956796
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.025,0.90684428445633
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.05,1.01044449184704
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.1,1.24013056010416
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.15,1.2838139627572
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.2,1.39041341477843
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.25,1.4102845266738
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.3,1.53918004968612
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.35,1.62938567514592
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.4,2.01313379059413
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.45,2.69115677440241
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.5,2.93862035032883
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.55,3.18461092568875
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.6,3.45276496541983
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.65,3.94996554805491
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.7,4.66649180891869
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.75,8.51351687828565
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.8,10.0088789213015
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.85,10.5455530121429
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.9,11.1896727820743
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.95,11.789805914633
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.975,12.3126391637139
"2020-07-15","12 wk ahead inc death","2020-10-10","09","quantile",0.99,13.9433482582289
"2020-07-15","12 wk ahead inc death","2020-10-10","09","point",NA,4.73290013368755
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.01,4387.26906932401
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.025,4392.48832847841
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.05,4399.27133722843
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.1,4408.18747554784
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.15,4421.51309045313
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.2,4431.10003831705
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.25,4435.19606768543
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.3,4437.58643778857
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.35,4440.67713520026
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.4,4445.56588654551
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.45,4466.96432644985
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.5,4477.5718010346
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.55,4483.54535222091
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.6,4488.37974380705
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.65,4493.75135373323
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.7,4503.47437835029
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.75,4568.33370198768
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.8,4580.34698294715
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.85,4589.67513170804
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.9,4597.14983285556
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.95,4610.66251655532
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.975,4622.55213295148
"2020-07-15","12 wk ahead cum death","2020-10-10","09","quantile",0.99,4633.91128763268
"2020-07-15","12 wk ahead cum death","2020-10-10","09","point",NA,4490.44453466808
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.01,0.836280849290782
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.025,0.903815001470064
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.05,0.997770443644799
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.1,1.15397949518051
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.15,1.22243386467307
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.2,1.34879102474436
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.25,1.36596175851633
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.3,1.52795663605877
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.35,1.64676906578721
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.4,2.00976715914794
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.45,2.39396168808523
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.5,2.69156601173405
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.55,2.82826293518996
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.6,3.17261214849943
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.65,3.92310471778033
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.7,4.3817163386312
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.75,7.72823540185081
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.8,9.14765552655158
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.85,10.2008668181011
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.9,10.7250575128638
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.95,11.8001213974522
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.975,12.0321856908655
"2020-07-15","13 wk ahead inc death","2020-10-17","09","quantile",0.99,15.4024609323529
"2020-07-15","13 wk ahead inc death","2020-10-17","09","point",NA,4.53450859171874
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.01,4388.1053501733
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.025,4393.39214347988
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.05,4400.26910767207
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.1,4409.34145504303
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.15,4422.7355243178
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.2,4432.44882934179
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.25,4436.56202944394
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.3,4439.11439442462
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.35,4442.32390426605
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.4,4447.57565370466
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.45,4469.35828813794
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.5,4480.26336704633
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.55,4486.3736151561
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.6,4491.55235595555
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.65,4497.67445845101
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.7,4507.85609468892
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.75,4576.06193738953
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.8,4589.4946384737
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.85,4599.87599852614
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.9,4607.87489036842
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.95,4622.46263795277
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.975,4634.58431864234
"2020-07-15","13 wk ahead cum death","2020-10-17","09","quantile",0.99,4649.31374856503
"2020-07-15","13 wk ahead cum death","2020-10-17","09","point",NA,4494.9790432598
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.01,0.82643130690793
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.025,0.896060042614326
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.05,1.0032694185787
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.1,1.09616749344883
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.15,1.18382281484203
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.2,1.31855195562136
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.25,1.35522444530602
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.3,1.53746200100891
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.35,1.72910472397339
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.4,1.95849872771218
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.45,2.25436613085351
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.5,2.46852427229188
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.55,2.58498475138052
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.6,2.98903598202806
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.65,3.94782515031978
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.7,4.41426778189416
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.75,7.1454134576623
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.8,8.34160169121954
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.85,9.7453839671891
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.9,10.5714582767369
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.95,12.3829423898796
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.975,12.7488947549328
"2020-07-15","14 wk ahead inc death","2020-10-24","09","quantile",0.99,16.4376590949398
"2020-07-15","14 wk ahead inc death","2020-10-24","09","point",NA,4.4394364885684
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.01,4388.93178148021
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.025,4394.2882035225
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.05,4401.27237709065
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.1,4410.43762253647
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.15,4423.91934713265
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.2,4433.76738129741
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.25,4437.91725388925
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.3,4440.65185642563
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.35,4444.05300899002
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.4,4449.53415243237
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.45,4471.61265426879
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.5,4482.73189131862
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.55,4488.95859990748
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.6,4494.54139193757
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.65,4501.62228360133
"2020-07-15","14 wk ahead cum death","2020-10-24","09","quantile",0.7,4512.27036247082
