"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-07-13","2 wk ahead cum death","2020-07-25","16","quantile",0.85,119.685412315528
"2020-07-13","2 wk ahead cum death","2020-07-25","16","quantile",0.9,121.361595435192
"2020-07-13","2 wk ahead cum death","2020-07-25","16","quantile",0.95,122.635403599159
"2020-07-13","2 wk ahead cum death","2020-07-25","16","quantile",0.975,124.505083282932
"2020-07-13","2 wk ahead cum death","2020-07-25","16","quantile",0.99,125.814479248195
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.01,1.02600021618699
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.025,1.42161239593989
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.05,1.79615303693694
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.1,2.30882995203349
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.15,2.9449662468626
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.2,3.35722711851335
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.25,3.69215688774074
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.3,4.06638635203905
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.35,4.47596849482447
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.4,4.86321156474664
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.45,5.35214366418327
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.5,5.92842278705309
"2020-07-13","3 wk ahead inc death","2020-08-01","16","point",NA,7.29491245551159
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.55,6.54932323601834
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.6,7.1621903226557
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.65,7.77641264888275
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.7,8.68241269359758
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.75,9.60870714066365
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.8,10.376836360043
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.85,11.5538106400369
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.9,12.7342217885267
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.95,13.9601206852292
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.975,15.1391745072503
"2020-07-13","3 wk ahead inc death","2020-08-01","16","quantile",0.99,16.4314565313701
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.01,105.515134213981
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.025,106.919895357938
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.05,107.707638458645
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.1,109.255682634048
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.15,111.09989540867
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.2,112.005167571217
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.25,112.893262871926
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.3,114.218758874517
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.35,115.033078776045
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.4,115.955002130476
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.45,117.061499904713
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.5,118.608137293145
"2020-07-13","3 wk ahead cum death","2020-08-01","16","point",NA,121.250830902716
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.55,119.600145809334
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.6,121.161754594743
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.65,122.857585712144
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.7,124.119889695015
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.75,126.968279588151
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.8,128.6857859991
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.85,130.888003599505
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.9,134.157787510711
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.95,136.275047176789
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.975,139.558209915491
"2020-07-13","3 wk ahead cum death","2020-08-01","16","quantile",0.99,141.997241908358
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.01,0.865275092643928
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.025,1.24981517051323
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.05,1.50302902981689
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.1,2.08006556742619
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.15,2.69974626702594
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.2,3.28006456423281
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.25,3.71137435498875
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.3,4.15737710327496
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.35,4.65479755228761
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.4,5.18845846713502
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.45,5.72420238162326
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.5,6.52154171535645
"2020-07-13","4 wk ahead inc death","2020-08-08","16","point",NA,8.31600031795734
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.55,7.27281806141691
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.6,7.87133559034501
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.65,8.78935082031105
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.7,9.88136814860825
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.75,11.0277093336906
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.8,11.9551615436395
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.85,13.2819123369593
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.9,15.339275800818
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.95,17.4053031015715
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.975,18.2941129240395
"2020-07-13","4 wk ahead inc death","2020-08-08","16","quantile",0.99,20.119066025176
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.01,106.415688622723
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.025,108.144807091467
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.05,109.649846606474
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.1,111.590899294661
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.15,114.173528167878
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.2,115.27150771369
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.25,116.850978781729
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.3,118.25586331119
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.35,119.479594346326
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.4,121.339667705575
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.45,122.573879396968
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.5,125.139659435421
"2020-07-13","4 wk ahead cum death","2020-08-08","16","point",NA,129.566831220673
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.55,126.807491470707
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.6,128.968667049905
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.65,131.378358380464
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.7,133.890568698783
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.75,137.526428156889
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.8,140.902835380925
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.85,144.913860219629
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.9,148.788485401411
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.95,153.910621022275
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.975,157.051606303453
"2020-07-13","4 wk ahead cum death","2020-08-08","16","quantile",0.99,161.37490762571
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.01,146.723240161513
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.025,154.634581278547
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.05,158.469989528104
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.1,168.830119575687
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.15,176.898584517557
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.2,187.742262707487
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.25,194.646987256958
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.3,204.855000796934
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.35,212.99012875548
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.4,218.901568103771
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.45,225.599062986268
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.5,231.700171720468
"2020-07-13","1 wk ahead inc death","2020-07-18","17","point",NA,224.950333943048
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.55,236.693757019959
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.6,243.472841747132
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.65,251.315733052221
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.7,258.008125130023
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.75,265.792838405653
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.8,271.808872950111
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.85,280.390624074504
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.9,291.120281220364
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.95,301.104718933956
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.975,308.024633568229
"2020-07-13","1 wk ahead inc death","2020-07-18","17","quantile",0.99,312.197196996257
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.01,7515.72324016151
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.025,7523.63458127855
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.05,7527.4699895281
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.1,7537.83011957569
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.15,7545.89858451755
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.2,7556.74226270749
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.25,7563.64698725696
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.3,7573.85500079693
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.35,7581.99012875548
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.4,7587.90156810377
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.45,7594.59906298627
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.5,7600.70017172047
"2020-07-13","1 wk ahead cum death","2020-07-18","17","point",NA,7593.95033394305
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.55,7605.69375701996
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.6,7612.47284174713
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.65,7620.31573305222
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.7,7627.00812513002
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.75,7634.79283840565
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.8,7640.80887295011
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.85,7649.3906240745
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.9,7660.12028122036
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.95,7670.10471893396
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.975,7677.02463356823
"2020-07-13","1 wk ahead cum death","2020-07-18","17","quantile",0.99,7681.19719699626
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.01,126.430952834005
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.025,131.412964255954
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.05,135.793814624711
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.1,143.799492423069
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.15,151.137052925386
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.2,160.70242098959
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.25,169.493453611665
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.3,180.199012275657
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.35,186.786989253728
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.4,192.332313048608
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.45,198.761127899487
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.5,204.272568890507
"2020-07-13","2 wk ahead inc death","2020-07-25","17","point",NA,197.293599481997
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.55,211.176614742248
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.6,215.972566930957
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.65,221.867765322604
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.7,229.275466710381
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.75,236.182951078739
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.8,242.518644722875
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.85,251.863587002815
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.9,261.046655393581
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.95,270.846575537823
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.975,276.27068451339
"2020-07-13","2 wk ahead inc death","2020-07-25","17","quantile",0.99,280.203016366104
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.01,7640.90582562147
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.025,7655.47391532561
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.05,7662.46764666215
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.1,7683.24897335629
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.15,7696.57403555279
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.2,7716.73734898919
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.25,7731.07474798549
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.3,7754.00121366085
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.35,7769.26946166911
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.4,7780.88281472835
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.45,7793.83941061364
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.5,7805.03496794237
"2020-07-13","2 wk ahead cum death","2020-07-25","17","point",NA,7791.24393342504
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.55,7816.74837630729
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.6,7827.89541308958
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.65,7841.80872796837
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.7,7855.63488610976
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.75,7870.96763148785
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.8,7883.267637564
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.85,7900.95167937621
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.9,7921.93589617922
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.95,7940.85634592393
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.975,7953.79731222375
"2020-07-13","2 wk ahead cum death","2020-07-25","17","quantile",0.99,7961.29767322021
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.01,105.843707832578
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.025,110.286113998292
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.05,114.534639613069
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.1,123.335028797359
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.15,132.146528287313
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.2,138.192247631361
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.25,146.122399509563
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.3,158.721974493703
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.35,165.253059117139
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.4,169.932537085538
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.45,176.707243195867
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.5,180.18204108443
"2020-07-13","3 wk ahead inc death","2020-08-01","17","point",NA,173.277095890575
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.55,186.039058394329
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.6,191.72352784843
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.65,196.200769475305
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.7,204.509958284558
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.75,209.998200831735
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.8,215.144877369503
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.85,223.563442206526
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.9,233.726311312256
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.95,242.513523381145
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.975,248.810230968471
"2020-07-13","3 wk ahead inc death","2020-08-01","17","quantile",0.99,252.425601534532
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.01,7745.52891268822
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.025,7767.24062117427
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.05,7775.94734726325
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.1,7807.60110308604
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.15,7828.15545283325
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.2,7854.22767495092
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.25,7874.73722701962
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.3,7912.89147750821
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.35,7935.74942989941
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.4,7950.34806992444
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.45,7971.73346710524
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.5,7985.87769581243
"2020-07-13","3 wk ahead cum death","2020-08-01","17","point",NA,7964.52102931562
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.55,8004.59109863792
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.6,8021.65839539261
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.65,8037.50842295232
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.7,8059.53484088582
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.75,8080.76508223425
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.8,8099.34098257163
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.85,8125.34708204618
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.9,8156.996658495
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.95,8180.88538264867
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.975,8199.92718739785
"2020-07-13","3 wk ahead cum death","2020-08-01","17","quantile",0.99,8212.51507857411
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.01,90.8478182691494
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.025,93.7949939716412
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.05,97.7322356167196
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.1,104.878408706119
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.15,113.324018464764
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.2,119.123297646289
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.25,128.355814235199
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.3,139.300577590397
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.35,145.35229265088
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.4,149.835222973512
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.45,155.34854649549
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.5,159.36093358383
"2020-07-13","4 wk ahead inc death","2020-08-08","17","point",NA,152.080636451532
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.55,164.511215073259
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.6,170.50143391229
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.65,174.411766321255
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.7,181.293506522197
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.75,186.887855167139
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.8,191.635263315976
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.85,199.859250278452
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.9,209.85626994526
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.95,217.423545383567
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.975,222.478100411611
"2020-07-13","4 wk ahead inc death","2020-08-08","17","quantile",0.99,229.115740643943
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.01,7837.38003482689
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.025,7860.45300280881
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.05,7873.87395020742
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.1,7912.66743072704
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.15,7940.71751515288
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.2,7972.46043603951
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.25,8003.54076509098
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.3,8050.77505813496
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.35,8081.14243830996
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.4,8099.74818140737
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.45,8126.18236218477
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.5,8146.25466129486
"2020-07-13","4 wk ahead cum death","2020-08-08","17","point",NA,8116.60166576715
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.55,8166.41414259026
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.6,8192.21315905285
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.65,8210.82467028192
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.7,8242.86270481193
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.75,8268.16374611166
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.8,8290.5091744556
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.85,8326.36220314862
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.9,8367.36648287443
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.95,8401.05300297854
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.975,8424.54756829814
"2020-07-13","4 wk ahead cum death","2020-08-08","17","quantile",0.99,8440.6680422104
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.01,35.7310330666902
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.025,37.3383573078866
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.05,39.4908999030932
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.1,43.0763311187105
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.15,44.9790725361507
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.2,46.9911246191829
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.25,48.6956109309583
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.3,50.3066834043838
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.35,51.7954689481631
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.4,54.6304061468759
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.45,57.5319316988758
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.5,59.804861508459
"2020-07-13","1 wk ahead inc death","2020-07-18","18","point",NA,62.2071998827337
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.55,62.1246086337804
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.6,64.4107559140856
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.65,67.00342925206
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.7,70.3474099390069
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.75,72.9155548312408
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.8,76.0937813770986
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.85,79.0672503706924
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.9,83.9301298155753
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.95,91.2157421350233
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.975,93.9191233862764
"2020-07-13","1 wk ahead inc death","2020-07-18","18","quantile",0.99,95.7378297942802
"2020-07-13","1 wk ahead cum death","2020-07-18","18","quantile",0.01,2791.73103306669
"2020-07-13","1 wk ahead cum death","2020-07-18","18","quantile",0.025,2793.33835730789
"2020-07-13","1 wk ahead cum death","2020-07-18","18","quantile",0.05,2795.49089990309
"2020-07-13","1 wk ahead cum death","2020-07-18","18","quantile",0.1,2799.07633111871
