GEO_ID,STATE,COUNTY,NAME,LSAD,CENSUSAREA,lat,lng
0500000US45045,45,045,Greenville,County,785.12,35.03022480073801,-82.51230357564576
0500000US45047,45,047,Greenwood,County,454.726,34.16013895454545,-82.11856934090908
0500000US45051,45,051,Horry,County,1133.896,33.928694672727275,-78.98414016363637
0500000US45061,45,061,Lee,County,410.184,34.168685644444444,-80.26252815555556
0500000US45081,45,081,Saluda,County,452.778,34.05636974358974,-81.75002089743589
0500000US45087,45,087,Union,County,514.171,34.70035349999999,-81.57991182692308
0500000US46003,46,003,Aurora,County,708.425,43.7706904,-98.55522309999999
0500000US46005,46,005,Beadle,County,1258.71,44.41091063636364,-98.37156918181817
0500000US46013,46,013,Brown,County,1712.981,45.688925210526314,-98.37909631578947
0500000US46017,46,017,Buffalo,County,471.384,44.0796733125,-99.37367225
0500000US46025,46,025,Clark,County,957.604,44.81926608333333,-97.71528916666665
0500000US46029,46,029,Codington,County,688.495,44.97760622222223,-97.19227699999999
0500000US46043,46,043,Douglas,County,431.802,43.41325625,-98.45492887500001
0500000US46045,46,045,Edmunds,County,1125.956,45.41529077777778,-99.14595955555556
0500000US46055,46,055,Haakon,County,1810.534,44.4085962413793,-101.5761241724138
0500000US46061,46,061,Hanson,County,434.513,43.72387288888889,-97.75403155555556
0500000US46067,46,067,Hutchinson,County,812.904,43.3054609,-97.77797539999999
0500000US46073,46,073,Jerauld,County,526.233,44.04795771428571,-98.62231885714286
0500000US46077,46,077,Kingsbury,County,832.236,44.28226266666667,-97.58021566666666
0500000US46079,46,079,Lake,County,563.277,43.99706657142857,-97.12932957142857
0500000US46087,46,087,McCook,County,574.204,43.69345341666667,-97.37107475
0500000US46097,46,097,Miner,County,570.311,44.02875008333333,-97.66962233333334
0500000US46099,46,099,Minnehaha,County,807.147,43.64585047619047,-96.65442928571427
0500000US46107,46,107,Potter,County,861.14,45.05595272727272,-100.17206704545453
0500000US46111,46,111,Sanborn,County,569.321,43.969374153846154,-98.0441383076923
0500000US46121,46,121,Todd,County,1388.556,43.08268083870967,-100.6294081935484
0500000US46125,46,125,Turner,County,617.057,43.313178875,-97.15370837500001
0500000US46137,46,137,Ziebach,County,1961.272,44.94242273076922,-101.63175026923076
0500000US47003,47,003,Bedford,County,473.635,35.52437813043478,-86.43888328260869
0500000US47005,47,005,Benton,County,394.142,36.09412858695652,-88.0408715
0500000US47015,47,015,Cannon,County,265.635,35.782378466666664,-86.07680176666668
0500000US47017,47,017,Carroll,County,599.252,35.91266452173913,-88.44507552173911
0500000US47031,47,031,Coffee,County,428.957,35.482760875,-86.101330325
0500000US47039,47,039,Decatur,County,333.845,35.580213050000005,-88.068270325
0500000US47047,47,047,Fayette,County,704.786,35.15116988235294,-89.47836882352942
0500000US47053,47,053,Gibson,County,602.742,35.99660453571429,-88.96882928571429
0500000US47061,47,061,Grundy,County,360.534,35.38562746875,-85.69597890624999
0500000US47069,47,069,Hardeman,County,667.768,35.15779594999999,-88.9643594
0500000US47077,47,077,Henderson,County,520.073,35.581143545454545,-88.43388513636363
0500000US47083,47,083,Houston,County,200.286,36.286142500000004,-87.75825791666666
0500000US47099,47,099,Lawrence,County,617.128,35.19685904651162,-87.38745620930231
0500000US47107,47,107,McMinn,County,430.125,35.428228159090914,-84.63996154545454
0500000US47113,47,113,Madison,County,557.117,35.640866470588236,-88.82270270588235
0500000US47125,47,125,Montgomery,County,539.177,36.516453475000006,-87.2982531
0500000US47133,47,133,Overton,County,433.483,36.37156,-85.32484205128205
0500000US47153,47,153,Sequatchie,County,265.858,35.407666678571424,-85.4690149285714
0500000US47169,47,169,Trousdale,County,114.193,36.37647016666667,-86.17893391666667
0500000US47173,47,173,Union,County,223.549,36.317948972222226,-83.83626850000002
0500000US47179,47,179,Washington,County,326.465,36.31172022222221,-82.49000840740739
0500000US40057,40,057,Harmon,County,537.194,34.64184714634147,-99.87833853658536
0500000US40059,40,059,Harper,County,1039.017,36.9349149,-99.59078989999999
0500000US40063,40,063,Hughes,County,804.647,35.00596447619048,-96.21764547619047
0500000US40069,40,069,Johnston,County,642.94,34.2468955,-96.63960125
0500000US40073,40,073,Kingfisher,County,898.161,35.93358775,-97.995255875
0500000US40077,40,077,Latimer,County,722.08,34.8826764,-95.24087200000001
0500000US40091,40,091,McIntosh,County,618.496,35.28574823255814,-95.66434153488372
0500000US40097,40,097,Mayes,County,655.386,36.28383686666666,-95.17298733333334
0500000US40103,40,103,Noble,County,731.895,36.39466461538462,-97.11192573076922
0500000US40109,40,109,Oklahoma,County,708.819,35.48786427272727,-97.41976518181818
0500000US40119,40,119,Payne,County,684.703,36.05759204545455,-97.06743881818183
0500000US40125,40,125,Pottawatomie,County,787.672,35.126820555555554,-96.89203366666665
0500000US40131,40,131,Rogers,County,675.632,36.281139666666675,-95.6178693
0500000US40137,40,137,Stephens,County,870.244,34.53025913333333,-97.92228486666666
0500000US40147,40,147,Washington,County,415.454,36.88426555555556,-95.8776531111111
0500000US40153,40,153,Woodward,County,1242.399,36.57137621428571,-99.18982885714284
0500000US41013,41,013,Crook,County,2979.086,44.15536890909092,-120.43835636363636
0500000US41025,41,025,Harney,County,10133.17,42.91715795454546,-119.09187490909089
0500000US41031,41,031,Jefferson,County,1780.785,44.63745654054054,-121.2465682162162
0500000US41049,41,049,Morrow,County,2031.609,45.53539191666667,-119.64586486111112
0500000US41053,41,053,Polk,County,740.787,44.85398654838709,-123.25851025806452
0500000US41067,41,067,Washington,County,724.23,45.534709456790125,-123.08880737037036
0500000US42007,42,007,Beaver,County,434.712,40.63747091304348,-80.41067943478262
0500000US42011,42,011,Berks,County,856.506,40.460259378378375,-75.9878034324324
0500000US42013,42,013,Blair,County,525.8,40.508565023809524,-78.32889576190476
0500000US42015,42,015,Bradford,County,1147.399,41.84661621739131,-76.6393462173913
0500000US42023,42,023,Cameron,County,396.231,41.435484076923075,-78.22943238461538
0500000US42047,42,047,Elk,County,827.358,41.40579463636364,-78.74554963636363
0500000US42053,42,053,Forest,County,427.185,41.44819496,-79.25712048
0500000US42063,42,063,Indiana,County,827.03,40.5034838125,-79.15509791666666
0500000US42069,42,069,Lackawanna,County,459.078,41.3732734516129,-75.6603285483871
0500000US42075,42,075,Lebanon,County,361.833,40.340609083333334,-76.36875199999999
0500000US42083,42,083,McKean,County,979.197,41.783369199999996,-78.6112596
0500000US42093,42,093,Montour,County,130.242,41.00390946153846,-76.63158153846153
0500000US42105,42,105,Potter,County,1081.323,41.80830466666667,-77.89636753333335
0500000US42107,42,107,Schuylkill,County,778.634,40.66067109756097,-76.28125670731707
0500000US42113,42,113,Sullivan,County,449.94,41.38843792307693,-76.46937507692306
0500000US42119,42,119,Union,County,315.982,40.963238806451606,-77.03160977419354
0500000US42131,42,131,Wyoming,County,397.324,41.546673842105264,-75.94266899999998
0500000US45001,45,001,Abbeville,County,490.484,34.13901917948717,-82.56484366666665
0500000US45009,45,009,Bamberg,County,393.37,33.246876166666674,-81.05393566666669
0500000US45023,45,023,Chester,County,580.657,34.68376122580646,-81.16948406451613
0500000US45031,45,031,Darlington,County,561.153,34.37088796296297,-79.91494564814813
0500000US45039,45,039,Fairfield,County,686.277,34.358320514285715,-81.15189614285715
0500000US48173,48,173,Glasscock,County,900.218,31.869180833333335,-101.59233966666666
0500000US48175,48,175,Goliad,County,852.014,28.654400891304352,-97.4127610652174
0500000US48179,48,179,Gray,County,925.974,35.3573652,-100.758066
0500000US48183,48,183,Gregg,County,273.303,32.46112209090909,-94.73067368181819
0500000US48189,48,189,Hale,County,1004.683,34.151153666666666,-101.8988365
0500000US48193,48,193,Hamilton,County,835.914,31.741399625,-98.157505625
0500000US48205,48,205,Hartley,County,1462.033,35.83818290909091,-102.80188718181817
0500000US48207,48,207,Haskell,County,903.131,33.17798983333333,-99.754415
0500000US48209,48,209,Hays,County,677.978,29.995395705882355,-97.96862205882353
0500000US48219,48,219,Hockley,County,908.392,33.5634914,-102.28957480000001
0500000US48221,48,221,Hood,County,420.641,32.40187557142857,-97.81591485714284
0500000US48227,48,227,Howard,County,900.791,32.306072,-101.4492125
0500000US48231,48,231,Hunt,County,840.318,33.02848485714286,-96.03640407142858
0500000US48233,48,233,Hutchinson,County,887.419,35.883082,-101.40831320000001
0500000US48237,48,237,Jack,County,910.662,33.29748888888889,-98.12237422222222
0500000US48243,48,243,Jeff Davis,County,2264.555,30.63688408333334,-104.38372566666668
0500000US48251,48,251,Johnson,County,724.692,32.25164127777778,-97.51245822222224
0500000US48253,48,253,Jones,County,928.554,32.738732,-99.863382875
0500000US48263,48,263,Kent,County,902.507,33.088598857142856,-100.77371800000002
0500000US48265,48,265,Kerr,County,1103.318,30.015152,-99.39735730769232
0500000US48269,48,269,King,County,910.872,33.68980583333333,-100.18675233333333
0500000US48279,48,279,Lamb,County,1016.181,34.15029066666667,-102.42458766666668
0500000US48281,48,281,Lampasas,County,712.84,31.15566157142857,-98.38909410714284
0500000US48291,48,291,Liberty,County,1158.417,30.196767631578943,-94.8532830526316
0500000US48293,48,293,Limestone,County,905.288,31.52817390909091,-96.51834118181819
0500000US48303,48,303,Lubbock,County,895.599,33.566846399999996,-101.767802
0500000US48305,48,305,Lynn,County,891.867,33.17694516666666,-101.75243816666666
0500000US48309,48,309,McLennan,County,1037.101,31.532663777777778,-97.16604077777778
0500000US48311,48,311,McMullen,County,1139.426,28.446364000000003,-98.509956625
0500000US48317,48,317,Martin,County,914.944,32.27436085714286,-101.92569085714285
0500000US48325,48,325,Medina,County,1325.356,29.459091153846153,-99.03739453846154
0500000US48327,48,327,Menard,County,902.03,30.907738636363636,-99.67822727272728
0500000US48335,48,335,Mitchell,County,911.09,32.342745125,-100.87544299999999
0500000US48341,48,341,Moore,County,899.691,35.73144475,-101.892914
0500000US48345,48,345,Motley,County,989.562,34.166845699999996,-100.7391859
0500000US48353,48,353,Nolan,County,911.997,32.340801875,-100.40998662499999
0500000US48357,48,357,Ochiltree,County,917.627,36.444206099999995,-100.75965169999999
0500000US48359,48,359,Oldham,County,1500.533,35.357353545454544,-102.57069572727274
0500000US48363,48,363,Palo Pinto,County,951.791,32.709062700000004,-98.331214
0500000US48365,48,365,Panola,County,801.749,32.17744689473684,-94.24396118421052
0500000US48367,48,367,Parker,County,903.478,32.780373749999995,-97.73136875
0500000US48375,48,375,Potter,County,908.37,35.3579396,-101.83978099999999
0500000US48379,48,379,Rains,County,229.452,32.8490384375,-95.79813150000001
0500000US48381,48,381,Randall,County,911.544,34.89283716666666,-101.95930666666668
0500000US48393,48,393,Roberts,County,924.058,35.8822246,-100.7754716
0500000US48397,48,397,Rockwall,County,127.036,32.876962000000006,-96.42357200000001
0500000US48399,48,399,Runnels,County,1050.945,31.81640866666667,-100.03836466666667
0500000US48407,48,407,San Jacinto,County,569.243,30.604363177777778,-95.10679884444446
0500000US48413,48,413,Schleicher,County,1310.63,30.9353521,-100.4989269
0500000US48417,48,417,Shackelford,County,914.286,32.760393444444446,-99.26034722222222
0500000US48429,48,429,Stephens,County,896.719,32.809212,-98.89847150000001
0500000US48431,48,431,Sterling,County,923.451,31.835416333333328,-101.01976422222224
0500000US48437,48,437,Swisher,County,890.159,34.56122642857143,-101.6579042857143
0500000US48441,48,441,Taylor,County,915.552,32.33126014285715,-99.79037642857143
0500000US48445,48,445,Terry,County,888.839,33.08186742857143,-102.39061828571428
0500000US48455,48,455,Trinity,County,693.608,31.068313447368418,-95.13665739473684
0500000US48461,48,461,Upton,County,1241.324,31.315709,-102.105384875
0500000US48467,48,467,Van Zandt,County,842.557,32.6195079375,-95.70144775
0500000US48481,48,481,Wharton,County,1086.15,29.422182500000005,-96.053894
0500000US48483,48,483,Wheeler,County,914.523,35.3682205,-100.1801145
0500000US48491,48,491,Williamson,County,1118.303,30.55109134090909,-97.70028002272728
0500000US48497,48,497,Wise,County,904.422,33.2577153,-97.58688529999999
0500000US48503,48,503,Young,County,914.468,33.15182042857143,-98.67268528571428
0500000US48507,48,507,Zavala,County,1297.406,28.866501999999997,-99.65931733333332
0500000US49011,49,011,Davis,County,298.778,40.969161944444444,-111.89462788888889
0500000US49021,49,021,Iron,County,3296.681,37.75882070270271,-113.3095762972973
0500000US47183,47,183,Weakley,County,580.364,36.334258862068964,-88.74997748275861
0500000US47185,47,185,White,County,376.673,35.88205812244898,-85.50556236734694
0500000US48003,48,003,Andrews,County,1500.713,32.174546909090914,-102.73497900000001
0500000US48009,48,009,Archer,County,903.11,33.651416875,-98.595221
0500000US48011,48,011,Armstrong,County,909.109,34.892810000000004,-101.33192316666667
0500000US48013,48,013,Atascosa,County,1219.544,28.930254266666672,-98.55483140000001
0500000US48017,48,017,Bailey,County,826.797,34.042786375,-103.00866175
0500000US48023,48,023,Baylor,County,867.482,33.67206933333333,-99.300878
0500000US48027,48,027,Bell,County,1051.016,31.003203333333328,-97.5702962
0500000US48031,48,031,Blanco,County,709.251,30.31901833333333,-98.36702911111111
0500000US48037,48,037,Bowie,County,885.006,33.54283680053191,-94.34637566489361
0500000US48047,48,047,Brooks,County,943.364,27.133535176470588,-98.35031829411766
0500000US48059,48,059,Callahan,County,899.372,32.26625728571429,-99.34578742857141
0500000US48063,48,063,Camp,County,195.826,32.998111933333334,-94.95604866666666
0500000US48065,48,065,Carson,County,920.22,35.433717,-101.31616242857145
0500000US48069,48,069,Castro,County,894.434,34.584473625,-102.2058175
0500000US48075,48,075,Childress,County,696.405,34.48319225,-100.15337025000001
0500000US48079,48,079,Cochran,County,775.15,33.64326266666667,-102.99172853333334
0500000US48081,48,081,Coke,County,911.47,31.954314333333333,-100.50305866666666
0500000US48087,48,087,Collingsworth,County,918.441,34.891344875,-100.187186
0500000US48093,48,093,Comanche,County,937.754,31.8828691,-98.4712643
0500000US48099,48,099,Coryell,County,1052.066,31.499570857142857,-97.7619482857143
0500000US48101,48,101,Cottle,County,900.563,34.16951423076923,-100.23270038461538
0500000US48107,48,107,Crosby,County,900.198,33.657934999999995,-101.2483136
0500000US48111,48,111,Dallam,County,1503.259,36.3748842,-102.61519849999999
0500000US48115,48,115,Dawson,County,900.306,32.814657499999996,-102.01266349999999
0500000US48121,48,121,Denton,County,878.432,33.165450875000005,-97.045998125
0500000US48125,48,125,Dickens,County,901.724,33.659596,-100.8314488
0500000US48131,48,131,Duval,County,1793.481,27.48029666666667,-98.56877893333336
0500000US48143,48,143,Erath,County,1083.071,32.2118805,-98.2149962857143
0500000US48145,48,145,Falls,County,765.483,31.15840722222222,-96.90390122222222
0500000US48149,48,149,Fayette,County,950.008,29.986733750000003,-96.83623845833334
0500000US48159,48,159,Franklin,County,284.391,33.25045133333333,-95.22430266666665
0500000US48163,48,163,Frio,County,1133.5,28.831155272727276,-99.096546
0500000US48171,48,171,Gillespie,County,1058.214,30.297158600000007,-98.9436948
0500000US53035,53,035,Kitsap,County,394.941,47.71063867415731,-122.58580491011236
0500000US53045,53,045,Mason,County,959.417,47.30018595,-123.01439730000001
0500000US53059,53,059,Skamania,County,1655.677,45.80034054716981,-121.9233870754717
0500000US53069,53,069,Wahkiakum,County,263.375,46.252537365853655,-123.49507868292683
0500000US54001,54,001,Barbour,County,341.059,39.13458075757575,-80.007457
0500000US54013,54,013,Calhoun,County,279.249,38.846794624999994,-81.125747775
0500000US54021,54,021,Gilmer,County,338.503,38.92479359259259,-80.88972722222222
0500000US54033,54,033,Harrison,County,416.008,39.28302838235294,-80.43444861764705
0500000US54041,54,041,Lewis,County,384.895,38.90678346666667,-80.50497738333334
0500000US54047,54,047,McDowell,County,533.456,37.340193663157905,-81.73573876842104
0500000US54061,54,061,Monongalia,County,360.062,39.62557244444445,-80.07587655555555
0500000US54067,54,067,Nicholas,County,646.824,38.287208803921565,-80.9150790392157
0500000US54089,54,089,Summers,County,360.46,37.66956913888888,-80.88975497222224
0500000US54101,54,101,Webster,County,553.468,38.51372047826087,-80.4593922173913
0500000US54105,54,105,Wirt,County,232.509,39.01974511111111,-81.37581300000001
0500000US55001,55,001,Adams,County,645.646,43.98141936000001,-89.81663804
0500000US55005,55,005,Barron,County,862.711,45.380365874999995,-91.8485915
0500000US55015,55,015,Calumet,County,318.236,44.1319174,-88.28623046666667
0500000US55017,55,017,Chippewa,County,1008.373,45.064677312499995,-91.25822693750001
0500000US55025,55,025,Dane,County,1197.239,43.145565733333335,-89.51719073333334
0500000US55027,55,027,Dodge,County,875.625,43.4037933125,-88.731776875
0500000US55033,55,033,Dunn,County,850.105,44.96985172727273,-91.92189518181819
0500000US55035,55,035,Eau Claire,County,637.983,44.70938360000001,-91.4042563
0500000US55039,55,039,Fond du Lac,County,719.553,43.77839350000001,-88.47569885714286
0500000US55045,55,045,Green,County,583.957,42.554776727272724,-89.59046578787878
0500000US55047,55,047,Green Lake,County,349.437,43.7963586875,-89.11446262499999
0500000US55053,55,053,Jackson,County,987.72,44.26025538095238,-90.81757304761906
0500000US55065,55,065,Lafayette,County,633.588,42.53499230303031,-90.13360154545454
0500000US55067,55,067,Langlade,County,870.64,45.21440944444444,-89.00970183333334
0500000US55073,55,073,Marathon,County,1544.983,44.92282907692307,-89.92009861538462
0500000US55075,55,075,Marinette,County,1399.347,45.43363230812325,-87.81078205042017
0500000US55081,55,081,Monroe,County,900.776,44.00459407142857,-90.77457228571427
0500000US55085,55,085,Oneida,County,1112.97,45.720987058823525,-89.47825552941175
0500000US55097,55,097,Portage,County,800.679,44.386026699999995,-89.5586046
0500000US55099,55,099,Price,County,1254.376,45.65646453333333,-90.29994600000002
0500000US55103,55,103,Richland,County,586.151,43.2775995882353,-90.44119270588236
0500000US55107,55,107,Rusk,County,913.585,45.474115375,-90.956007
0500000US55113,55,113,Sawyer,County,1257.305,45.99870636363636,-91.20385518181818
0500000US55127,55,127,Walworth,County,555.127,42.6563181,-88.59212145000001
0500000US55131,55,131,Washington,County,430.703,43.353674250000005,-88.20716191666668
0500000US55137,55,137,Waushara,County,626.153,44.15704566666667,-89.26920011111112
0500000US56005,56,005,Campbell,County,4802.709,44.40171447058824,-105.56175802941176
0500000US56015,56,015,Goshen,County,2225.391,42.01068915,-104.158036975
0500000US56025,56,025,Natrona,County,5340.352,43.0298214,-106.78584491999999
0500000US56031,56,031,Platte,County,2084.208,42.211865857142854,-105.08163821428572
0500000US56041,56,041,Uinta,County,2081.264,41.20152726315789,-110.53173247368422
0500000US56045,56,045,Weston,County,2398.089,43.79404154166667,-104.45053295833334
0500000US72007,72,007,Aguas Buenas,Muno,30.085,18.258171285714287,-66.12279021428571
0500000US72009,72,009,Aibonito,Muno,31.311,18.13538045454545,-66.25263027272727
0500000US72015,72,015,Arroyo,Muno,15.008,17.990107714285717,-66.05371157142856
0500000US49027,49,027,Millard,County,6572.425,38.99502238666667,-112.64012302666667
0500000US49031,49,031,Piute,County,757.791,38.34779583870968,-112.21643812903226
0500000US49039,49,039,Sanpete,County,1590.152,39.486249906249995,-111.6784513125
0500000US49053,49,053,Washington,County,2426.358,37.345514575,-113.689337525
0500000US50003,50,003,Bennington,County,674.98,43.03942776470588,-73.11433697058823
0500000US50009,50,009,Essex,County,663.598,44.651548658045975,-71.61696663505747
0500000US50015,50,015,Lamoille,County,458.797,44.60490132258065,-72.6985976129032
0500000US50023,50,023,Washington,County,687.233,44.27744508571428,-72.5966972857143
0500000US51003,51,003,Albemarle,County,720.698,37.972379800000006,-78.57112374285714
0500000US51013,51,013,Arlington,County,25.974,38.880839238095234,-77.07776204761905
0500000US51025,51,025,Brunswick,County,566.173,36.77488045,-77.8876578
0500000US51035,51,035,Carroll,County,474.69,36.68751069230768,-80.73056933333335
0500000US51043,51,043,Clarke,County,176.177,39.11769505,-78.0166084
0500000US51049,51,049,Cumberland,County,297.461,37.49697703225806,-78.24102941935483
0500000US51063,51,063,Floyd,County,380.42,36.909665539682535,-80.34016012698414
0500000US51075,51,075,Goochland,County,281.415,37.68740182051283,-77.88655264102563
0500000US51081,51,081,Greensville,County,295.226,36.71144741935485,-77.50491458064516
0500000US51097,51,097,King and Queen,County,315.138,37.73799674603175,-76.95069188888888
0500000US51109,51,109,Louisa,County,496.3,38.039829437499996,-77.94102533333334
0500000US51121,51,121,Montgomery,County,387.014,37.1393616,-80.45524726
0500000US51127,51,127,New Kent,County,209.729,37.50932424561403,-76.95939656140351
0500000US51135,51,135,Nottoway,County,314.392,37.09774168421053,-78.02437431578949
0500000US51145,51,145,Powhatan,County,260.221,37.55562611904762,-77.94043349999998
0500000US51159,51,159,Richmond,County,191.492,37.91190330188679,-76.70888696226415
0500000US51169,51,169,Scott,County,535.53,36.70475290322581,-82.60886680645162
0500000US51181,51,181,Surry,County,278.949,37.13967326666667,-76.84894493333333
0500000US51187,51,187,Warren,County,213.465,38.90230493333333,-78.2106624
0500000US51197,51,197,Wythe,County,461.824,36.913518321428576,-81.07445953571427
0500000US51515,51,515,Bedford,city,6.878,37.337054333333334,-79.51926950000001
0500000US51530,51,530,Buena Vista,city,6.704,37.72934585714285,-79.35980028571429
0500000US51570,51,570,Colonial Heights,city,7.52,37.25020884210526,-77.3988515263158
0500000US51595,51,595,Emporia,city,6.894,36.6930068,-77.5383148
0500000US51610,51,610,Falls Church,city,1.999,38.884265125,-77.17447525
0500000US51640,51,640,Galax,city,8.24,36.662177545454554,-80.92321190909091
0500000US51660,51,660,Harrisonburg,city,17.418,38.43931133333333,-78.87562583333333
0500000US51683,51,683,Manassas,city,9.881,38.757456499999996,-77.4788671
0500000US51690,51,690,Martinsville,city,10.956,36.67236466666667,-79.86831973333334
0500000US51720,51,720,Norton,city,7.481,36.932600428571426,-82.62755928571428
0500000US51740,51,740,Portsmouth,city,33.653,36.87021038888889,-76.3559165
0500000US51770,51,770,Roanoke,city,42.562,37.272604666666666,-79.95017514285715
0500000US51820,51,820,Waynesboro,city,15.039,38.05998266666666,-78.90878116666666
0500000US51830,51,830,Williamsburg,city,9.022,37.279824000000005,-76.70424623529414
0500000US53013,53,013,Columbia,County,868.629,46.40564361538461,-117.93794641025642
0500000US53023,53,023,Garfield,County,710.686,46.451920413043474,-117.54016130434783
0500000US04019,04,019,Pima,County,9187.036,32.078535225,-111.5332003
0500000US04021,04,021,Pinal,County,5365.612,33.04050013559322,-111.13699527118644
0500000US04025,04,025,Yavapai,County,8123.499,34.557929359999996,-112.19491602999999
0500000US04027,04,027,Yuma,County,5513.992,32.721572758426966,-114.5863186460674
0500000US05001,05,001,Arkansas,County,988.77,34.199967204301075,-91.27218173118281
0500000US05003,05,003,Ashley,County,925.349,33.155279551020406,-91.9139212857143
0500000US05007,05,007,Benton,County,847.357,36.32814618604652,-94.14604296511628
0500000US05009,05,009,Boone,County,590.231,36.362968083333335,-93.05385550000001
0500000US05011,05,011,Bradley,County,649.231,33.362292044117645,-92.16613348529413
0500000US05013,05,013,Calhoun,County,628.581,33.49410862857142,-92.53144054285715
0500000US05015,05,015,Carroll,County,630.087,36.359827969230764,-93.69787778461539
0500000US05017,05,017,Chicot,County,644.304,33.31036715720524,-91.16007984716157
0500000US05019,05,019,Clark,County,866.074,33.955917715596335,-93.1248441743119
0500000US05021,05,021,Clay,County,639.465,36.377911625698324,-90.25719608938547
0500000US05029,05,029,Conway,County,552.25,35.18318722857143,-92.69604488571429
0500000US05031,05,031,Craighead,County,707.206,35.90890038095239,-90.601408
0500000US05033,05,033,Crawford,County,593.094,35.53535530357143,-94.18614373214287
0500000US05035,05,035,Crittenden,County,609.76,35.16282634391534,-90.1866490846561
0500000US72017,72,017,Barceloneta,Muno,18.693,18.457900352941174,-66.55804505882354
0500000US72019,72,019,Barranquitas,Muno,34.253,18.19571617647059,-66.30141276470587
0500000US72021,72,021,Bayamón,Muno,44.324,18.35049017777778,-66.14721255555556
0500000US72023,72,023,Cabo Rojo,Muno,70.374,18.018708716981134,-67.17580088679244
0500000US72027,72,027,Camuy,Muno,46.355,18.415474333333332,-66.8635826
0500000US72039,72,039,Ciales,Muno,66.529,18.269525361111107,-66.53335305555555
0500000US72043,72,043,Coamo,Muno,78.012,18.11064405,-66.37063585000001
0500000US72051,72,051,Dorado,Muno,23.089,18.447164315789472,-66.26894878947367
0500000US72054,72,054,Florida,Muno,15.209,18.37052066666667,-66.55785011111112
0500000US72063,72,063,Gurabo,Muno,27.887,18.257676346153843,-65.96180326923077
0500000US72069,72,069,Humacao,Muno,44.755,18.13997063636364,-65.80622200000002
0500000US72077,72,077,Juncos,Muno,26.489,18.23905643478261,-65.92379791304349
0500000US72085,72,085,Las Piedras,Muno,33.88,18.2025684117647,-65.8601294117647
0500000US72089,72,089,Luquillo,Muno,25.811,18.326793666666664,-65.73897038888889
0500000US72095,72,095,Maunabo,Muno,21.066,18.017169,-65.92379773333333
0500000US72105,72,105,Naranjito,Muno,27.401,18.287759846153847,-66.25064923076924
0500000US72109,72,109,Patillas,Muno,46.699,18.02631,-66.0081135
0500000US72117,72,117,Rincón,Muno,14.288,18.332973166666665,-67.23331541666667
0500000US72121,72,121,Sabana Grande,Muno,35.833,18.086717272727274,-66.94575554545455
0500000US72129,72,129,San Lorenzo,Muno,53.108,18.142149055555556,-65.98971372222223
0500000US72133,72,133,Santa Isabel,Muno,34.023,17.984655157894743,-66.37945610526316
0500000US72145,72,145,Vega Baja,Muno,45.856,18.4379100625,-66.3961281875
0500000US72149,72,149,Villalba,Muno,35.637,18.125241846153845,-66.46808369230769
0500000US02240,02,240,Southeast Fairbanks,CA,24768.808,63.62228130967743,-143.93133412903225
0500000US02282,02,282,Yakutat,Cty&Bor,7649.457,59.74417845355191,-140.06877240437154
0500000US04001,04,001,Apache,County,11197.521,34.63988953968254,-109.51250217460317
0500000US04005,04,005,Coconino,County,18618.885,35.66930487892376,-112.19455865022421
0500000US04007,04,007,Gila,County,4757.933,33.96775499438203,-111.13886984269662
0500000US04011,04,011,Greenlee,County,1843.126,33.18235290909091,-109.17751509090908
0500000US04013,04,013,Maricopa,County,9200.143,33.617358972602744,-111.90511910958904
0500000US04017,04,017,Navajo,County,9950.422,35.45663814634146,-110.17903260975609
0500000US05101,05,101,Newton,County,820.896,35.952869928571424,-93.26917639285713
0500000US05103,05,103,Ouachita,County,732.783,33.60006866666667,-92.81757338666668
0500000US05105,05,105,Perry,County,551.402,34.95422595161291,-92.9614283064516
0500000US05107,05,107,Phillips,County,695.663,34.31273136065574,-90.7894186502732
0500000US05113,05,113,Polk,County,857.679,34.479909625,-94.31165241666667
0500000US05115,05,115,Pope,County,812.548,35.30525963157895,-93.06778557894735
0500000US05117,05,117,Prairie,County,647.958,34.9148317752809,-91.59997633707864
0500000US05119,05,119,Pulaski,County,759.763,34.78151458139535,-92.3879496744186
0500000US05121,05,121,Randolph,County,652.191,36.35270869444444,-91.03617247222223
0500000US05125,05,125,Saline,County,723.604,34.638481931818184,-92.67964859090908
0500000US05127,05,127,Scott,County,892.32,34.86232790476191,-94.17193964285714
0500000US05131,05,131,Sebastian,County,531.911,35.24246452112676,-94.32081997183097
0500000US05133,05,133,Sevier,County,565.126,33.93157351612903,-94.21940262903225
0500000US05137,05,137,Stone,County,606.405,35.94752704878049,-92.07827334146343
0500000US08051,08,051,Gunnison,County,3239.1,38.87615470967742,-106.94301575806452
0500000US08055,08,055,Huerfano,County,1591.001,37.675333223684206,-105.07324444736842
0500000US08057,08,057,Jackson,County,1613.723,40.69406075,-106.33064884375
0500000US08059,08,059,Jefferson,County,764.208,39.52315773333333,-105.16559774666666
0500000US08063,08,063,Kit Carson,County,2160.822,39.34612529166666,-102.363880125
0500000US08065,08,065,Lake,County,376.911,39.25956906976744,-106.3313984883721
0500000US08067,08,067,La Plata,County,1692.078,37.22554577777779,-108.11916830555556
0500000US08069,08,069,Larimer,County,2596.002,40.60713160377359,-105.71222379245283
0500000US08071,08,071,Las Animas,County,4772.672,37.32648962264151,-104.45292228301886
